TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
59.744943311,-164.486,-5.27796,8.80877,11.0921,-7.85832,9.74231,-5.25945,8.75936,3.54991,-1.7083,5.55906,0.439767,-0.591446,-2.47077,-2.45905,2.16114,1.34378,-0.380765,2.88897,3.92673,1.10366
59.768163265,-162.963,-4.19278,8.57561,7.42773,-8.85924,7.54919,-5.9856,5.40244,2.44821,-2.40576,2.32532,-1.96667,-0.53051,-1.00477,-2.66424,-1.03802,1.75948,-2.39226,2.66384,1.47157,-1.51274
59.791383220,-170.892,-7.35579,6.17529,6.1615,-10.432,5.86773,-8.17576,5.50083,2.75081,-3.97246,1.69524,-1.12237,-3.11155,-3.8202,-2.09705,0.287358,1.5849,-1.54529,0.270772,2.01461,-1.99928
59.814603175,-174.739,0.366312,7.39511,2.59616,-10.5755,3.16742,-6.86072,4.76099,-0.814563,-5.4787,-1.05066,-1.45747,-4.50777,0.42814,-3.30547,-2.28713,0.501339,0.654042,-0.884518,2.31302,-1.31099
59.837823129,-177.147,16.5846,-1.49067,3.311,-6.57224,5.05362,-11.3344,3.8985,-2.28506,-6.9615,-4.10441,0.9428,-1.38027,1.1761,-1.21873,0.57968,-3.05102,2.07612,-0.313658,-0.126586,-1.87438
59.861043084,-177.141,14.9968,-0.447304,0.897466,-7.70907,6.44749,-11.4441,6.15653,0.254665,-6.45592,-7.72916,6.16501,-2.2388,1.36379,1.45991,0.3395,-1.56394,2.49942,1.08394,-2.90549,-0.818599
59.884263039,-177.603,11.5717,-1.25806,0.167681,-7.07683,4.54357,-14.1623,4.39531,-1.12224,-4.76232,-4.43211,7.00065,0.583141,0.361392,1.35799,1.38509,-2.88273,3.55846,0.364908,-1.12664,0.108518
59.907482993,-184.837,11.3278,0.562893,-1.8646,-4.68598,-0.267441,-9.27547,2.86625,-2.32601,-5.52948,-3.01079,2.92916,-2.93565,1.54639,-1.86126,0.707859,-2.26007,3.22173,3.04392,-1.79322,-2.43915
59.930702948,-217.338,24.104,1.48454,2.74318,-7.73422,3.63478,-6.20502,5.45011,-1.73351,-0.159826,-1.16394,-1.89215,-7.12353,-3.89051,-4.55624,2.14612,-2.92245,-2.05057,-2.84151,1.99095,-2.96986
59.953922902,-219.953,24.0525,-1.0767,-3.51767,-11.6651,4.24643,-9.06365,4.68392,0.697038,-3.42097,-1.7626,3.12047,-2.99356,-3.12605,-5.10768,-0.516299,-2.40185,0.210028,-0.875158,-0.938897,-1.87579
59.977142857,-221.342,23.7421,-0.839621,0.190398,-10.6467,5.96791,-9.32267,6.59718,-0.132655,-3.57161,-0.43563,1.9756,-3.99578,-2.0083,-5.18529,-0.491314,-1.7877,0.859889,-0.163101,-2.01228,-3.84489
60.000362812,-216.99,24.5212,7.43819,-2.27422,-10.9904,1.95598,-6.98625,0.997807,-1.80086,-3.60564,1.4889,-3.07479,-3.77416,-2.74493,-5.1189,0.378405,0.653377,-3.11879,-1.03631,-1.60033,-2.89652
60.023582766,-164.1,-9.67181,16.1193,0.168033,-6.03433,0.530877,-3.39878,-1.33341,-4.62074,-1.23659,-0.864107,-6.04752,-4.90414,1.6266,-4.93101,-1.62535,0.683162,-2.10729,-0.906937,-2.40231,-6.0939
60.046802721,-163.578,4.01288,-2.84979,7.11552,-2.45217,8.34755,-8.5654,-2.15666,-8.45921,-1.53121,-4.33351,-0.716808,-5.19713,-0.759287,-3.46928,2.15924,-0.64784,1.0682,1.82688,-2.78932,-6.02098
60.070022676,-179.823,11.0629,3.21581,-1.49583,-3.22928,12.0392,-14.0082,-2.19161,-10.6668,-6.73368,-5.7215,-0.125966,-3.26543,-1.47335,-0.777594,1.44611,-0.231954,0.861548,3.66721,-5.07816,-4.94266
60.093242630,-175.417,9.50264,0.0889448,-2.60883,-5.88811,10.7389,-11.9629,0.78905,-3.42569,-6.23324,-4.73137,3.09771,-1.8136,0.751241,-3.17131,1.20985,-2.17907,0.882962,1.58334,-6.01969,-1.91422
60.116462585,-176.285,11.6088,1.24954,-1.29541,-9.32449,9.75722,-11.4429,2.63977,-0.410518,-5.15153,-8.06961,2.54559,-1.07004,-0.957199,-3.27609,-0.354145,-5.2816,-0.154939,1.43857,-2.94855,-2.55286
60.139682540,-181.907,13.6065,-2.91187,-2.63732,-12.4933,6.43036,-13.1459,2.23496,1.7402,-4.19223,-6.40589,4.81358,-1.59137,-0.788523,-3.96017,1.21778,-4.47558,-2.97299,2.8985,-1.50251,-1.70519
60.162902494,-181.365,13.7301,0.154496,-1.60163,-11.2192,7.34687,-13.3257,5.22021,-0.20739,-2.96269,-7.97589,1.75376,-1.13628,-0.0721651,-3.9101,2.51731,-4.90608,-1.60111,2.57791,-1.61753,-0.470275
60.186122449,-183.317,15.3347,5.72149,-3.02925,-10.5113,8.09504,-14.0341,3.94605,1.37428,-6.04942,-7.14798,-0.00861616,-2.83855,-2.81583,-3.85906,3.62829,-8.90586,-1.30461,0.277405,-3.60786,0.542006
60.209342404,-189.296,14.0554,7.46273,-2.82841,-11.2413,10.8121,-10.2361,1.52864,1.2376,-4.27216,-6.24875,-2.10923,-3.70246,0.825267,-3.41986,6.13438,-2.52877,-2.77972,0.137561,-3.5533,-0.968947
60.232562358,-182.627,11.9654,10.7779,-1.514,-10.9649,6.67029,-10.2985,-0.155863,0.102253,-4.47403,-6.32136,-2.01059,-5.29987,-3.01698,-4.70951,3.28352,-4.97976,-5.02858,1.12565,-4.44098,-3.65226
60.255782313,-193.305,17.6778,9.63966,-1.10272,-3.37757,8.14157,-14.2888,6.64663,-0.565565,-7.26095,-2.56638,1.44448,-5.3698,-1.26431,-2.57673,4.44493,-5.97918,-2.45761,-0.474587,-3.92947,-3.47227
60.279002268,-200.473,14.8682,6.44821,1.76349,2.08849,6.07164,-8.97899,6.40128,-1.5585,-4.15999,-4.67765,1.37106,-8.47212,-1.47906,-1.24301,-0.423138,-5.71418,-1.93723,1.21423,-0.541768,1.50709
60.302222222,-195.295,16.0606,3.94575,3.28716,-0.132032,3.80445,-9.75231,0.570401,-2.93605,-5.47032,-5.5731,1.46831,-6.38232,-5.19728,-1.64032,-0.173189,-5.16911,-3.33113,0.645314,-2.37206,-0.385323
60.325442177,-194.682,13.6315,5.41994,5.37923,1.2219,5.56388,-6.6556,1.81822,-3.0631,-4.19751,-7.9515,0.525255,-9.30967,-4.81423,1.90657,0.493886,-6.81752,-2.02609,-0.117289,-2.08124,-0.00553565
60.348662132,-207.587,14.7102,7.97251,11.8017,-0.331701,3.24451,-3.59059,0.473767,-3.73624,-0.600873,-4.37305,-0.222022,-7.2556,-2.83113,1.0495,-1.0412,-7.86828,0.407316,-1.80293,-0.964112,1.35804
60.371882086,-231.392,23.9274,10.8646,9.07321,-2.34172,5.61081,-6.5616,0.822049,-1.45241,-1.71196,-2.11543,0.369164,-5.04822,-0.514436,-4.01823,-2.15323,-4.21071,-1.1264,-0.933523,1.18191,-2.89441
60.395102041,-234.388,22.929,12.11,7.07615,-0.818045,5.97417,-10.5062,-0.587352,0.851828,-0.795547,-2.76559,1.74352,-1.585,0.495711,-5.49592,1.11396,-1.98815,0.224755,-0.967498,-2.11046,-2.62386
60.418321995,-171.276,-5.16269,2.85522,3.52476,-1.48842,8.2042,-4.34586,-2.86653,-4.82175,-1.27974,0.69097,-0.759155,-2.84285,2.24265,-5.22316,-0.625636,3.35109,-2.71299,-2.05437,-0.698366,-5.57251
60.441541950,-185.631,14.8363,10.9553,3.75258,-6.42107,1.28239,-14.1899,4.36438,-0.71405,-6.35764,-2.90563,-4.29208,-8.56666,-0.888675,-4.50251,6.8044,-2.35937,-3.79247,0.66563,-1.22468,-6.11241
60.464761905,-193.03,18.4639,17.2579,-0.623738,-9.59848,7.94634,-16.8898,1.67501,5.18807,-6.80147,-0.38506,-3.34568,-5.40251,2.15647,-0.50667,4.14876,-6.62924,0.338601,-0.643272,-1.99962,-3.76607
60.487981859,-194.696,17.0349,18.2586,-1.69709,-5.69425,2.01845,-19.4351,3.81404,5.89339,-10.4204,0.560685,-1.27055,-3.37725,-2.57768,-0.344458,3.46549,-6.57732,1.67276,-0.758414,-6.27214,-1.57685
60.511201814,-193.741,14.1686,18.6423,-1.73035,-10.3525,1.4494,-16.6052,0.221538,6.03305,-8.88765,-1.26338,-1.17667,-4.94082,-1.13915,0.732996,2.27478,-8.51772,1.55504,-2.96075,-6.0103,-3.29165
60.534421769,-191.577,13.7085,19.3823,-4.43348,-10.1258,2.88427,-16.3893,1.53589,7.67849,-9.73718,-1.67283,-2.29434,-3.62213,-0.617488,1.18153,3.27371,-8.31212,2.43988,-1.88094,-5.63234,-2.25253
60.557641723,-195.056,15.3717,17.5417,-0.538663,-6.04401,-2.07556,-18.2005,2.24468,9.84788,-10.5366,0.248445,-1.11141,-2.33606,-0.0860013,0.668959,4.74955,-8.69455,3.01656,-1.4481,-6.82629,-0.740265
60.580861678,-189.393,13.6382,19.327,-0.82901,-7.13904,2.56568,-19.9296,4.44405,8.29717,-9.31628,0.243937,-1.52733,-4.9094,0.934832,-2.54946,4.21783,-7.4725,0.527681,-3.97456,-4.97952,-3.32874
60.604081633,-197.066,13.7746,17.3382,-3.2155,-8.22991,-1.33759,-16.6599,0.5135,9.32999,-8.65116,-2.98664,-2.60735,-4.6844,0.171501,0.0643458,0.178042,-7.55201,-0.344454,-0.793111,-5.72966,-4.08923
60.627301587,-194.447,12.275,16.0888,-0.472712,-10.9848,1.53067,-21.3091,1.1133,8.9788,-6.22772,-4.07936,-1.1292,-3.16992,2.13514,0.338306,5.90054,-7.19317,0.945552,-0.789149,-3.83605,-1.95336
60.650521542,-197.74,12.8952,20.4717,0.386178,-8.68129,5.02581,-14.9903,3.59052,7.54697,-4.06861,-1.87598,-3.0332,-4.15161,0.28812,-2.08169,4.19288,-8.23036,-1.06596,-4.08723,-5.54024,-4.74627
60.673741497,-200.876,12.6541,18.8289,3.22603,-7.23678,5.62942,-15.8082,2.65921,7.41724,-4.59244,-0.779712,-4.67243,-4.42937,0.680757,-2.97345,1.81195,-8.79868,1.58,-3.38781,-1.8382,-3.13052
60.696961451,-233.649,10.192,14.0783,3.3125,-8.98346,5.21579,-15.236,5.73732,-1.64399,-3.32387,-1.22866,-4.9804,-2.98859,-2.73236,-4.60154,2.79197,-5.56564,1.54925,-2.60686,-1.07176,-0.647945
60.720181406,-235.065,19.9399,10.7484,9.91231,-6.2456,5.28902,-5.01843,4.1335,-1.75023,-3.3654,0.372104,-3.41377,-1.52084,1.56778,-2.18937,-0.620712,-3.37275,1.33811,-3.56529,-1.03467,-0.239112
60.743401361,-250.873,23.4487,13.8071,5.39392,-5.78156,3.98415,-9.07619,3.30919,-0.249641,-7.75005,-0.0969976,0.304311,-2.15118,2.92486,-5.89483,2.29429,-5.22394,-0.589917,-3.80261,-1.77596,-2.97855
60.766621315,-249.775,25.8881,14.6751,4.32717,-3.36345,6.6763,-8.54421,2.57366,0.124998,-6.86052,-4.71023,-1.85276,-1.97281,1.69684,-2.88715,1.15069,-5.9986,-2.2571,-0.4984,-1.26004,-4.25715
60.789841270,-240.388,22.079,12.726,1.28097,-0.777575,6.29033,-7.1062,-0.654426,-3.25625,-6.88286,-1.50437,-1.22097,-0.623001,2.44419,-2.12997,2.2681,-3.16558,-2.19496,-2.54616,-4.07616,-4.75239
60.813061224,-229.084,28.3182,7.49466,-2.09357,-4.29823,8.2782,-6.56387,0.321596,-4.35594,-2.68262,-1.77649,-1.30715,-5.29931,-2.7896,-4.14751,2.74922,-1.97551,0.495196,-1.38298,-2.76494,-5.09362
60.836281179,-228.849,27.8854,3.67977,-4.55554,-5.00419,9.21914,-6.26795,0.560465,-4.23074,-3.70207,-0.656171,1.08831,-0.258096,-0.477062,-5.99752,0.229042,-3.56351,1.38267,-2.69556,-3.77386,-4.63595
60.859501134,-216.53,28.52,5.69942,-3.28144,-6.2928,6.59177,-5.03633,1.16279,-5.19047,-6.03327,-1.67071,2.13708,-0.458656,-1.05346,-7.98179,0.550781,-1.88157,0.861471,-0.566608,-4.24394,-4.2075
60.882721088,-216.866,23.5168,0.266464,-3.74727,-9.75123,6.00401,-3.86925,5.27644,-5.042,-5.67769,-2.92808,-0.506259,-1.10906,-0.499509,-8.06531,-2.31347,-4.73843,0.810266,-0.47586,1.07492,-1.04877
60.905941043,-210.187,23.6622,5.51486,-0.700764,-12.2466,5.60292,-3.93791,3.81719,-3.839,-4.28679,-3.35573,0.927512,1.07522,2.23293,-8.38721,-1.44293,-2.23618,-2.45286,-2.14119,0.0834165,-2.69283
60.929160998,-203.625,17.6945,3.87456,-0.598395,-10.3594,5.1575,-2.81398,4.47523,-3.48153,-2.98884,-2.00833,-0.63398,-3.7627,-1.6969,-7.56932,-0.548616,-1.1218,-2.73496,-2.97663,0.520651,-1.59506
60.952380952,-204.23,15.4716,5.67159,-0.579238,-10.0514,3.64102,-2.59717,7.71773,-1.81423,-5.12186,-1.45476,0.244729,-1.4153,1.71443,-4.82273,-0.94026,-4.23031,-4.09627,-3.08276,1.02375,-2.13984
60.975600907,-207.079,16.4436,3.1892,1.51823,-10.9548,6.88148,-3.81636,6.17972,-2.37635,-7.10192,-4.0689,-2.12877,-4.78074,1.13178,-4.48669,0.335876,-3.07133,-3.8687,-3.85974,0.846274,-1.71075
60.998820862,-209.025,22.1406,3.80922,-3.54222,-15.005,4.61744,-5.94621,5.50535,3.2362,-5.24757,-2.91475,1.14066,-1.37441,0.891693,-3.52316,-1.16443,-3.81831,-3.01212,-1.0079,0.366863,-2.23424
61.022040816,-218.329,26.8183,7.42949,-1.49275,-11.5357,5.8216,-3.62604,3.60095,1.98048,-5.09008,-5.717,-0.148965,-3.95877,1.10539,-4.58194,0.312364,-5.81446,-1.57297,-3.04376,-2.85368,-3.286
61.045260771,-230.316,28.8982,7.52396,-7.23729,-8.14111,3.09137,-2.74927,6.2248,0.430911,-4.68366,-2.77434,-0.366455,-3.71652,1.13521,-3.63244,-0.906703,-6.58293,-0.951768,-0.681163,-0.972561,-1.21272
61.068480726,-230.952,30.3547,9.10156,-4.77553,-8.18439,5.11078,-4.19063,3.87046,-1.56428,-5.49751,-3.7683,-0.613917,-2.14533,1.97652,-5.67318,-0.284901,-4.37991,-0.75655,-2.46511,-1.55489,-3.85752
61.091700680,-235.598,32.1756,9.97113,-8.92583,-6.24784,5.32998,-4.31938,3.89146,0.196378,-4.45265,-4.09707,-0.795601,-3.92475,0.230837,-2.64546,1.33761,-7.99599,-3.56112,-2.2318,0.544691,-0.99072
61.114920635,-216.664,16.1468,12.1181,-3.30345,-8.19151,5.01879,-5.55994,6.22696,-2.43307,-4.89731,0.394133,-2.5853,-5.35573,3.17852,-2.20874,-3.39132,-1.57364,-3.01191,-1.62576,-2.29608,-2.02676
61.138140590,-187.915,3.53991,8.63392,5.80384,-10.2379,7.36263,-7.20408,6.10842,-2.26357,-2.91906,-5.68795,-1.28586,-6.51782,4.59435,-4.51488,-2.00453,-1.28307,-2.14223,-5.54455,-1.75827,-2.72119
61.161360544,-173.754,17.1059,2.35532,6.27001,-3.35416,13.6396,-13.3907,0.79578,-3.61471,-5.95459,-8.77474,3.5986,-5.91368,2.37534,-3.1992,2.24016,-2.95216,-3.63005,2.9578,-1.69431,-3.82694
61.184580499,-197.667,17.7981,9.68777,-0.620544,-14.3556,10.8338,-11.6819,-5.22447,-1.26142,-7.78046,-10.13,0.474774,1.25465,2.5466,-3.84538,1.46143,-2.54932,-2.42065,1.98318,-2.02269,-4.00426
61.207800454,-189.942,14.5943,8.04542,0.389483,-9.55863,9.97178,-13.3424,3.48082,-0.27448,-5.7146,-7.14792,4.39638,-5.98947,1.65258,-3.27489,-2.84571,-5.37108,-1.90682,0.972373,-1.35661,-2.41758
61.231020408,-200.105,19.2761,3.46095,6.29689,-4.00571,4.6671,-7.54949,5.60867,0.335203,0.320574,-9.18439,2.49062,-4.92904,-2.01522,2.18204,-1.69452,-8.96663,0.176127,-0.689258,-6.76766,-2.75396
61.254240363,-198.412,12.2568,5.46343,7.9284,-1.79802,6.73886,-7.23223,1.22955,-0.629169,-0.259718,-10.964,-0.55129,-4.84328,-2.96589,3.15469,2.70627,-8.37534,-0.0170056,0.869993,-4.45456,-1.85783
61.277460317,-194.452,15.3576,3.88462,2.37708,-3.18914,5.09584,-7.28235,5.12001,0.341299,0.556329,-10.6864,-1.27789,-5.99526,-5.85328,-2.4532,1.61358,-8.98169,1.40482,1.49069,-4.13411,-2.985
61.300680272,-190.421,14.7997,6.29708,6.66924,-1.26821,5.86494,-11.1448,1.77795,-5.02558,-0.600675,-8.54637,0.182808,-3.67728,-7.63149,-2.01589,1.28216,-8.94958,0.377603,-0.336879,-4.73947,-1.49574
61.323900227,-180.881,13.1449,4.6609,-0.239053,-5.35438,6.90692,-2.14935,3.35846,-1.06225,-1.36477,-9.01134,3.74892,-3.84924,-4.42151,0.423014,1.56092,-5.9908,-0.328839,1.72227,-5.00955,-2.82167
61.347120181,-182.326,13.2295,15.844,-1.87194,-15.5912,9.23583,-5.45714,1.99444,6.43266,-6.35939,-6.30861,1.48586,-9.80152,-2.20167,-4.64431,1.69706,-3.48646,-3.46229,-0.00497926,-2.36129,0.547595
61.370340136,-188.154,12.5834,8.39888,2.361,-19.7543,9.71198,-11.6318,5.77111,2.28377,-5.62411,-7.34137,-0.119124,-8.57175,-3.42342,-1.03101,3.90011,-4.06197,-1.68139,-0.339323,-1.96375,-3.19781
61.393560091,-183.865,11.2132,13.3196,-1.70132,-17.1435,9.38154,-9.77599,6.06376,-0.0983392,-3.44425,-7.507,1.4814,-5.8538,-4.15604,-2.72995,4.63398,-5.96537,-3.61009,1.31107,-1.70882,-0.222314
61.416780045,-182.591,9.86892,13.9368,-1.21897,-17.9404,10.2353,-7.72313,6.19149,2.01136,-5.12729,-3.32882,0.882821,-6.98766,-2.63678,-1.56266,4.41264,-4.45905,-0.898287,1.503,-2.80536,-0.320647
61.440000000,-184.044,13.8153,14.3102,-0.754504,-14.8758,9.40513,-9.74888,0.535764,2.48901,-3.06148,-5.32713,-3.91379,-3.34894,-3.7596,-2.45977,3.33203,-7.22595,-1.26267,0.449022,-1.34527,-2.69635
61.463219955,-188.145,13.8467,9.20626,-7.93353,-10.1493,5.58223,-12.2883,6.35018,2.94605,-7.13979,-3.44976,-2.55992,-4.57922,-5.43316,-0.905404,1.58668,-10.262,-1.87486,2.52997,1.51203,-3.39229
61.486439909,-190.282,17.8388,11.3161,-5.02952,-14.6031,9.2674,-13.0125,4.88908,-1.53445,-5.07877,-1.09855,1.24247,-7.64329,1.75036,1.09346,3.51122,-10.1071,0.101471,1.50998,-1.68416,-0.952465
61.509659864,-194.518,18.3893,13.9506,0.535406,-7.37413,5.36073,-12.747,9.20591,-2.63429,-9.6846,2.00139,-1.51404,-9.62683,2.53989,3.57619,3.81856,-10.9032,-2.90977,-3.08976,-3.24188,-1.76575
61.532879819,-185.989,15.3437,16.3205,-4.84256,-11.5664,7.62352,-15.8275,7.36978,0.166274,-11.9555,3.48602,-0.654012,-8.61578,0.822311,6.29133,2.26033,-10.8363,-3.36571,-2.33327,-4.13399,-2.65555
