TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
35.340770975,1.79607,0.471026,0.334994,0.315285,0.362862,1.7025,0.166005,0.0334252,0.223705,0.237063,0.626247,0.103362
35.387210884,1.94073,0.172399,0.305154,0.502976,0.327705,1.79293,0.378361,0.0268643,0.223204,0.442506,0.532317,0.0610187
35.433650794,1.29716,0.358149,0.389337,0.884887,0.0674932,1.66698,0.365273,0.31331,1.04476,0.284927,0.092534,0.542065
35.480090703,1.04167,0.196163,0.19879,1.00264,0.126314,1.50839,0.647537,0.306775,1.10726,0.339543,0.216878,0.715831
35.526530612,0.935431,0.12462,0.142144,0.885681,0.332092,0.875041,1.13657,0.303643,1.16816,0.407475,1.04383,0.559401
35.572970522,0.80931,0.0769334,0.295054,0.806274,0.177132,0.734933,1.1853,0.252387,1.17819,0.363198,1.43459,0.431147
35.619410431,0.830054,0.0477319,0.580588,0.605876,0.0847005,0.867355,1.08474,0.151559,1.03428,0.300243,1.75879,0.317238
35.665850340,0.375788,0.0559088,0.907584,0.392276,0.111964,1.67311,0.461072,0.00139099,0.492511,0.112926,1.93951,0.300107
35.712290249,0.131325,0.0765555,1.12555,0.271974,0.239751,1.81758,0.419048,0,0.00616694,0.0381339,1.97157,0.27299
35.758730159,0.196818,0.126616,1.05062,0.345403,0.208468,1.55837,0.402403,0,0,0.00517417,1.75523,0.5172
35.805170068,0.152122,0.173442,0.961375,0.350468,0.222506,1.6655,0.464832,0.291799,0,0.00793774,1.07328,0.844603
35.851609977,0.321388,0.183436,1.01657,0.120482,0.2818,1.47373,0.567914,0.410803,0.00222664,0.0372278,1.56366,0.69857
35.898049887,0.406122,0.24246,1.08774,0.0117465,0.306369,1.42447,0.622622,0.168601,0,0.0545487,2.00484,0.419145
35.944489796,0.598249,0.235248,1.00321,0,0.320737,1.27606,0.513972,0,0,0.0410239,2.11458,0.209537
35.990929705,0.15567,0.6757,1.05879,0.0679522,0.393802,1.28827,0.312898,0,0.0223475,0.126605,1.69842,0.494455
