"year","Track URI","Track Name","Album Name","Artist Name(s)","Release Date","Duration (ms)","Popularity","Explicit","Added By","Added At","Genres","Record Label","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Track Name Unique"
"2018","spotify:track:2pYZbplpa2gdrfkogJwXyt","90s By Nature (feat. MC Ambush) - Radio Mix","90s By Nature (feat. MC Ambush) [Radio Mix]","Showtek;MC Ambush","2015-01-12",169430,0,FALSE,NA,2018-12-24 13:20:15,"hardstyle,big room,electronica,edm","SKINK",0.689,0.864,9,-5.413,1,0.0353,0.228,0.00513,0.199,0.454,128.01,4,"90s By Nature (feat. MC Ambush) - Radio Mix"
"2018","spotify:track:7w9bgPAmPTtrkt2v16QWvQ","Lose Yourself - From ""8 Mile"" Soundtrack","Curtain Call (Deluxe)","Eminem","2005-12-06",326466,13,TRUE,NA,2018-12-24 13:20:15,"rap,hip hop","Universal Music Group",0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,4,"Lose Yourself - From ""8 Mile"" Soundtrack"
"2018","spotify:track:3Fcfwhm8oRrBvBZ8KGhtea","Viva La Vida_2018","Viva La Vida or Death and All His Friends","Coldplay","2008-06-19",242373,74,FALSE,NA,2018-12-24 13:20:15,NA,"Parlophone UK",0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4,"Viva La Vida_2018"
"2018","spotify:track:45yEy5WJywhJ3sDI28ajTm","Here Comes The Sun - Remastered","Abbey Road (Remastered)","The Beatles","1969-09-26",185733,2,FALSE,NA,2018-12-24 13:20:15,"classic rock,psychedelic rock","EMI Catalogue",0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,"Here Comes The Sun - Remastered"
"2018","spotify:track:1PYsy4cGp3egbeaQDjIGIa","Yottabyte","BYLAW EP","Martin Garrix","2018-10-19",210004,39,FALSE,NA,2018-12-24 13:20:15,"edm,progressive house,electronica","Epic Amsterdam",0.634,0.632,5,-4.52,0,0.0313,0.0129,0.000453,0.116,0.449,128.075,4,"Yottabyte"
"2018","spotify:track:0bGvZuukKkV5u6tJtTcjli","Funnel Of Love","Let's Have A Party (The Very Best Of Wanda Jackson)","Wanda Jackson","2011-05-03",131039,0,FALSE,NA,2018-12-24 13:20:15,"rockabilly,psychobilly,rock and roll","Varese Sarabande",0.598,0.675,0,-8.566,1,0.0398,0.541,0,0.286,0.928,135.102,4,"Funnel Of Love"
"2018","spotify:track:53GO7SC0UJhG8Rcuvf5Zub","Welcome to the Party (with Lil Pump, Juicy J, Famous Dex, & French Montana) - Remix","Welcome to the Party (with Lil Pump, Juicy J, Famous Dex, & French Montana) [Remix]","Diplo;Juicy J;Famous Dex;Lil Pump;French Montana","2018-07-27",182826,45,TRUE,NA,2018-12-24 13:20:15,"moombahton,crunk","Columbia",0.693,0.893,2,-0.257,1,0.15,0.0829,0,0.0921,0.515,171.971,4,"Welcome to the Party (with Lil Pump, Juicy J, Famous Dex, & French Montana) - Remix"
"2018","spotify:track:68OpE5s8lsKLldbYLu5Vek","Zoutelande_2018","Aan","BLØF","2017-05-19",219546,0,FALSE,NA,2018-12-24 13:20:15,"nederpop,hollands","BLØF",0.664,0.697,6,-6.427,0,0.027,0.0879,7.02e-05,0.148,0.913,128.96,4,"Zoutelande_2018"
"2018","spotify:track:77UjLW8j5UAGAGVGhR5oUK","Pray For Me (with Kendrick Lamar)","Black Panther The Album Music From And Inspired By","The Weeknd;Kendrick Lamar","2018-02-09",211440,68,TRUE,NA,2018-12-24 13:20:15,"hip hop,west coast hip hop","Black Panther (TDE/DMG) PS",0.735,0.677,2,-4.979,1,0.0932,0.0756,2.17e-05,0.111,0.187,100.563,4,"Pray For Me (with Kendrick Lamar)"
"2018","spotify:track:0qRR9d89hIS0MHRkQ0ejxX","Rich Girl","Bigger Than Both Of Us","Daryl Hall & John Oates","1976-08-01",142786,77,FALSE,NA,2018-12-24 13:20:15,"yacht rock,soft rock","RCA Records Label",0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,4,"Rich Girl"
"2018","spotify:track:2QsXx7k1no8naCHWPx1DGi","Scream","Scream","TV Noise","2018-08-17",162656,13,FALSE,NA,2018-12-24 13:20:15,"bass house","STMPD RCRDS",0.649,0.924,1,-3.422,1,0.0557,0.000648,0.299,0.101,0.691,128.02,4,"Scream"
"2018","spotify:track:3yJS9oU5yl72mI20sZ8cLe","This Time (feat. Noctilucent)","Synapse EP","Murtagh;Noctilucent","2017-01-23",280923,0,FALSE,NA,2018-12-24 13:20:15,"progressive house,chillstep","Tasty",0.37,0.68,7,-6.414,1,0.0391,0.416,0.00362,0.13,0.0355,131.894,4,"This Time (feat. Noctilucent)"
"2018","spotify:track:28FGV3ORH14MYORd7s5dlU","Not Alike (feat. Royce Da 5'9)","Kamikaze","Eminem;Royce Da 5'9""","2018-08-31",288086,61,TRUE,NA,2018-12-24 13:20:15,"rap,hip hop","Eminem Catalog PS",0.904,0.756,10,-3.746,1,0.32,0.0692,0,0.339,0.342,140.005,4,"Not Alike (feat. Royce Da 5'9)"
"2018","spotify:track:1ml3DHDWKMYaAjWy1NI5n2","Shine A Light","Shine A Light","Hardwell;Wildstylez;KiFi","2018-06-22",196216,0,FALSE,NA,2018-12-24 13:20:15,"big room,edm,progressive house,electronica,hardstyle,frenchcore,hardcore","Revealed Recordings",0.538,0.758,9,-2.773,0,0.0378,0.223,0,0.251,0.25,147.804,4,"Shine A Light"
"2018","spotify:track:4H0vmW05nwiAMO5k1tBeTE","Dancing in the Moonlight 2","Old Friends","King Harvest","2013",184666,0,FALSE,NA,2018-12-24 13:20:15,NA,"MondoTunes",0.734,0.578,0,-11.577,0,0.0374,0.295,0.0104,0.0763,0.929,131.04,4,"Dancing in the Moonlight 2"
"2018","spotify:track:7qf4uiDib5QRSFto3wHBS0","On The Move","On The Move","CALVO","2018-06-22",155624,45,FALSE,NA,2018-12-24 13:20:15,"future house","Armada Music",0.61,0.956,10,-3.926,0,0.0511,0.00526,0.642,0.0727,0.357,127.995,4,"On The Move"
"2018","spotify:track:7dsOFVXYce81r76fUMzVUx","Dessert - Remix","Dessert","Dawin;Silentó","2015-09-25",211240,0,FALSE,NA,2018-12-24 13:20:15,NA,"Universal Music Group",0.865,0.802,6,-3.802,1,0.0479,0.0637,1.76e-06,0.0669,0.701,97.004,4,"Dessert - Remix"
"2018","spotify:track:3iLzyDMXB7QXX2RjtmJFOn","Proxy","Proxy","Martin Garrix","2014-03-07",279384,52,FALSE,NA,2018-12-24 13:20:15,"edm,progressive house,electronica","Spinnin' Records",0.682,0.698,0,-5.679,1,0.0335,0.0087,0.834,0.237,0.257,128.059,4,"Proxy"
"2018","spotify:track:5Y7ztPw93VbAle55brM0jo","M.M.I.X.","Mylo Xyloto","Coldplay","2011-10-24",48466,42,FALSE,NA,2018-12-24 13:20:15,NA,"Parlophone UK",0.174,0.0613,2,-29.286,1,0.0538,0.939,0.867,0.095,0.154,126.857,3,"M.M.I.X."
"2018","spotify:track:7wBJfHzpfI3032CSD7CE2m","STARGAZING_2018","ASTROWORLD","Travis Scott","2018-08-03",270714,74,TRUE,NA,2018-12-24 13:20:15,"rap","Cactus Jack / Epic",0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4,"STARGAZING_2018"
"2018","spotify:track:08hm0V6cTsWDX62hW42sEv","Sick Boy_2018","Sick Boy","The Chainsmokers","2018-04-20",193893,0,FALSE,NA,2018-12-24 13:20:15,NA,"Disruptor Records/Columbia",0.548,0.58,11,-7.524,0,0.121,0.104,0,0.127,0.462,180.066,4,"Sick Boy_2018"
"2018","spotify:track:707GEWZec9HHkbz7bycP65","Blow Your Mind - Original Mix","Blow Your Mind","Tiësto;MOTi","2015-02-09",354933,0,FALSE,NA,2018-12-24 13:20:15,"edm,trance,big room,house,future house","Musical Freedom",0.534,0.803,7,-2.16,1,0.0489,0.00362,0.825,0.102,0.0641,127.939,4,"Blow Your Mind - Original Mix"
"2019","spotify:track:3bH4HzoZZFq8UpZmI2AMgV","New Light_2019","New Light","John Mayer","2018-05-10",216014,2,FALSE,NA,2019-12-12 22:26:39,"singer-songwriter","Snack Money",0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,4,"New Light_2019"
"2019","spotify:track:4VqTRBvYg0z8C4nsl4Hupy","Sunflower - Spider-Man: Into the Spider-Verse_2019","Hollywood's Bleeding","Post Malone;Swae Lee","2019-09-06",157560,0,FALSE,NA,2019-12-12 22:26:39,NA,"Republic Records",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,4,"Sunflower - Spider-Man: Into the Spider-Verse_2019"
"2019","spotify:track:0t3ZvGKlmYmVsDzBJAXK8C","Goodbyes (feat. Young Thug)_2019","Hollywood's Bleeding","Post Malone;Young Thug","2019-09-06",174853,77,TRUE,NA,2019-12-12 22:26:39,"rap,melodic rap,trap","Republic Records",0.547,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.097,4,"Goodbyes (feat. Young Thug)_2019"
"2019","spotify:track:6u7jPi22kF8CTQ3rb9DHE7","Old Town Road (feat. Billy Ray Cyrus) - Remix","Old Town Road","Lil Nas X;Billy Ray Cyrus","2019-04-05",157066,3,FALSE,NA,2019-12-12 22:26:39,NA,"Columbia",0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,4,"Old Town Road (feat. Billy Ray Cyrus) - Remix"
"2019","spotify:track:3QpkbrYXtlU3LRJu3sTK6V","Joy","Joy","Bastille","2019-05-02",192522,0,FALSE,NA,2019-12-12 22:26:39,NA,"Virgin Records Ltd",0.559,0.915,9,-4.811,1,0.132,0.222,0,0.113,0.361,117.914,4,"Joy"
"2019","spotify:track:51Fjme0JiitpyXKuyQiCDo","Lalala","Lalala","Y2K;bbno$","2019-06-28",160626,72,TRUE,NA,2019-12-12 22:26:39,NA,"Columbia",0.843,0.39,2,-7.899,1,0.0846,0.178,0,0.137,0.495,129.972,4,"Lalala"
"2019","spotify:track:3HVDrXFKGC2kfo4JfZmG1M","Mijn Club","Mijn Club","Kees Prins;Vincent van Warmerdam","2015-08-17",366946,0,FALSE,NA,2019-12-12 22:26:39,"hollands","WilmarMusic",0.306,0.691,2,-4.886,1,0.0578,0.246,0,0.384,0.234,197.251,3,"Mijn Club"
"2019","spotify:track:5XeIQO9gGkGo54naYVVeJP","Mr. Fear","BOUNCE INTO THE MUSIC","SIAMES","2016-08-02",246508,57,FALSE,NA,2019-12-12 22:26:39,NA,"SIAMÉS",0.638,0.659,11,-7.023,0,0.0277,0.0478,0.000195,0.459,0.665,107.991,4,"Mr. Fear"
"2019","spotify:track:2leIuE4fdcJoNMSKu5Yr7a","Staring At The Sun (feat. SZA)","Hollywood's Bleeding","Post Malone;SZA","2019-09-06",168280,0,TRUE,NA,2019-12-12 22:26:39,"r&b","Republic Records",0.724,0.772,6,-4.389,0,0.184,0.248,0,0.308,0.347,95.074,4,"Staring At The Sun (feat. SZA)"
"2019","spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y","How Do You Sleep?","How Do You Sleep?","Sam Smith","2019-07-19",202204,67,FALSE,NA,2019-12-12 22:26:39,"soft pop","PLG - Capitol",0.561,0.682,1,-4.931,0,0.0856,0.153,0,0.0763,0.359,165.944,4,"How Do You Sleep?"
"2019","spotify:track:2nLgWMdYPO35GGpwX2xo23","Monophobia","mau5ville: Level 1","deadmau5;Rob Swire","2018-07-13",214670,0,FALSE,NA,2019-12-12 22:26:39,"edm,progressive house,dubstep,drum and bass","mau5trap Recordings Limited",0.545,0.747,6,-4.877,0,0.0429,0.00153,0.00397,0.135,0.224,128.045,4,"Monophobia"
"2019","spotify:track:75YepABRsjjwo7YLU5QA0X","OEFF","Yung Pokro","Yung Felix;Poke","2019-03-29",134083,46,TRUE,NA,2019-12-12 22:26:39,"moombahton","Noah's Ark BV",0.734,0.686,1,-5.227,0,0.24,0.0201,0.000362,0.127,0.655,120.328,4,"OEFF"
"2019","spotify:track:6MWtB6iiXyIwun0YzU6DFP","Wow.","Wow.","Post Malone","2018-12-24",149520,3,TRUE,NA,2019-12-12 22:26:39,NA,"Republic Records",0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,4,"Wow."
"2019","spotify:track:58kZ9spgxmlEznXGu6FPdQ","Sick Boy_2019","Sick Boy","The Chainsmokers","2018-12-14",193200,64,FALSE,NA,2019-12-12 22:26:39,NA,"Disruptor Records/Columbia",0.663,0.577,11,-7.518,0,0.0531,0.109,0,0.12,0.454,89.996,4,"Sick Boy_2019"
"2019","spotify:track:4ua0IepBEISCWwF8dTJvcU","Ghosts 'n' Stuff","For Lack Of A Better Name","deadmau5;Rob Swire","2009-01-01",328253,59,FALSE,NA,2019-12-12 22:26:39,"edm,progressive house,dubstep,drum and bass","Mau5trap/Virgin",0.617,0.617,8,-6.941,1,0.122,3.97e-05,0.0598,0.253,0.517,127.996,4,"Ghosts 'n' Stuff"
"2019","spotify:track:2NRE8AQXIVxzNmwnBKOLBe","Loca","Loca","Alvaro Soler","2019-01-25",191129,31,FALSE,NA,2019-12-12 22:26:39,NA,"Sony Music Entertainment",0.794,0.579,5,-8.064,0,0.0432,0.0347,0,0.125,0.519,113.034,4,"Loca"
"2019","spotify:track:51MMC5DogGZAnHil5HQAXg","Circles","Hollywood's Bleeding","Post Malone","2019-09-06",215280,0,FALSE,NA,2019-12-12 22:26:39,NA,"Republic Records",0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,4,"Circles"
"2019","spotify:track:2MMVw3XbLBGA3s4BV1Yjep","さよならごっこ","Play Goodbye","amazarashi","2019-02-13",270880,0,FALSE,NA,2019-12-12 22:26:39,"anime,j-rock,j-pop","NITRON concepts",0.62,0.716,6,-5.07,0,0.079,0.381,0,0.176,0.599,146.979,4,"さよならごっこ"
"2019","spotify:track:6fTt0CH2t0mdeB2N9XFG5r","Panini","7","Lil Nas X","2019-06-21",114893,65,FALSE,NA,2019-12-12 22:26:39,NA,"Columbia",0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,4,"Panini"
"2019","spotify:track:4n7jnSxVLd8QioibtTDBDq","On My Way","On My Way","Alan Walker;Sabrina Carpenter;Farruko","2019-03-21",193797,73,TRUE,NA,2019-12-12 22:26:39,"pop,reggaeton,trap latino","Kreatell Music",0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,4,"On My Way"
"2019","spotify:track:12k0NUMsOO9SK7CnY5ABkU","Ik Sta Jou Beter","Ik Sta Jou Beter","Kris Kross Amsterdam;Nielson","2019-07-26",176524,43,FALSE,NA,2019-12-12 22:26:39,"hollands,nederpop","Spinnin' Records",0.705,0.728,4,-5.299,0,0.0774,0.0915,0,0.282,0.376,100.924,4,"Ik Sta Jou Beter"
"2019","spotify:track:77Y7tccX9Hx5iClDr39uy9","Hollywood's Bleeding","Hollywood's Bleeding","Post Malone","2019-09-06",156266,0,FALSE,NA,2019-12-12 22:26:39,NA,"Republic Records",0.405,0.646,4,-3.206,0,0.0476,0.331,0,0.103,0.17,130.218,4,"Hollywood's Bleeding"
"2019","spotify:track:4SDgTLDYrJ2UrHbkRkg7MD","Panini - DaBaby Remix","Panini","Lil Nas X;DaBaby","2019-09-13",151040,58,FALSE,NA,2019-12-12 22:26:39,NA,"Columbia",0.717,0.598,5,-5.613,0,0.0809,0.22,0,0.122,0.496,153.905,4,"Panini - DaBaby Remix"
"2019","spotify:track:3xaugmCyXrVkrDTXbFkMW3","Sanctuary","Sanctuary","Joji","2019-06-14",180018,1,FALSE,NA,2019-12-12 22:26:39,NA,"88rising Music/Warner Records",0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,4,"Sanctuary"
"2019","spotify:track:0pzzHVScTeyjERAvxH1pyS","Avond","De Avonden","Boudewijn de Groot","2005-01-01",273920,33,FALSE,NA,2019-12-12 22:26:39,"nederpop,hollands","Universal Music, a division of Universal International Music BV",0.487,0.377,0,-14.908,1,0.0411,0.613,0.000766,0.137,0.168,99.208,4,"Avond"
"2019","spotify:track:2Fxmhks0bxGSBdJ92vM42m","bad guy_2019","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish","2019-03-29",194087,82,FALSE,NA,2019-12-12 22:26:39,NA,"Darkroom/Interscope Records",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,"bad guy_2019"
"2019","spotify:track:6bJ9c5VIx8jbf5U34qHAFm","Big Man","Big Man","Sevn Alias;Mula B;Trobi","2019-02-08",163125,46,TRUE,NA,2019-12-12 22:26:39,NA,"1OAK Entertainment",0.769,0.737,11,-6.458,0,0.17,0.000491,0.00802,0.471,0.631,96.041,4,"Big Man"
"2019","spotify:track:4heFQCyiW0RUEX1Q1lb008","Different World (feat. CORSAK)","Different World","Alan Walker;K-391;Sofia Carson;CORSAK","2018-12-14",202906,58,FALSE,NA,2019-12-12 22:26:39,"chinese r&b","Kreatell Music",0.602,0.752,7,-4.931,0,0.0361,0.0638,0,0.13,0.331,130.037,4,"Different World (feat. CORSAK)"
"2019","spotify:track:4BV8ZyGLSNpt12q3OiZlOX","4 Life","4 Life","Jonna Fraser;Lil Kleine;$hirak","2019-07-11",195511,43,TRUE,NA,2019-12-12 22:26:39,NA,"Noah's Ark BV",0.933,0.47,5,-8.263,0,0.222,0.0824,0.000375,0.078,0.136,105.041,4,"4 Life"
"2019","spotify:track:0taBVXnPJpCucnlj8Xi9V6","Geef Mij Je Angst","Voor Jou","Andre Hazes","1983-01-01",259026,55,FALSE,NA,2019-12-12 22:26:39,"hollands,nederpop","Universal Music, a division of Universal International Music BV",0.439,0.478,7,-9.168,0,0.0278,0.136,0,0.2,0.321,139.638,4,"Geef Mij Je Angst"
"2019","spotify:track:2t8yVaLvJ0RenpXUIAC52d","a lot","i am > i was","21 Savage","2018-12-21",288624,80,TRUE,NA,2019-12-12 22:26:39,NA,"Slaughter Gang, LLC/Epic Records",0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4,"a lot"
"2019","spotify:track:6alIH9pO3MTVW56AzSuDGj","DomDoen_2019","DomDoen","Henkie T;Jonna Fraser","2019-06-28",156081,43,TRUE,NA,2019-12-12 22:26:39,NA,"Quatro Vision",0.806,0.69,3,-7.74,0,0.123,0.0939,0,0.0768,0.83,100.111,4,"DomDoen_2019"
"2019","spotify:track:3spdoTYpuCpmq19tuD0bOe","My Way_2019","My Way (Expanded Edition)","Frank Sinatra","1969-03",276800,78,FALSE,NA,2019-12-12 22:26:39,"christmas,big band,adult standards,swing music,jazz,vocal jazz","FRANK SINATRA DIGITAL REPRISE",0.401,0.381,2,-7.458,1,0.0274,0.7,0,0.122,0.229,75.454,4,"My Way_2019"
"2019","spotify:track:5KawlOMHjWeUjQtnuRs22c","Boy With Luv (feat. Halsey)","MAP OF THE SOUL : PERSONA","BTS;Halsey","2019-04-12",229773,3,FALSE,NA,2019-12-12 22:26:39,"k-pop","BIGHIT MUSIC / HYBE",0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,4,"Boy With Luv (feat. Halsey)"
"2019","spotify:track:5pIlTStzsYk3h5Nnf7BWPw","ハグルマ","Haguruma","KANA-BOON","2019-03-06",218573,0,FALSE,NA,2019-12-12 22:26:39,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.301,0.927,4,-3.79,0,0.0506,3.43e-05,0,0.211,0.594,82.469,4,"ハグルマ"
"2019","spotify:track:0rKtyWc8bvkriBthvHKY8d","SLOW DANCING IN THE DARK","BALLADS 1","Joji","2018-10-26",209273,4,TRUE,NA,2019-12-12 22:26:39,NA,"88rising Music/Warner Records",0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,4,"SLOW DANCING IN THE DARK"
"2019","spotify:track:2OKo7g3KfmCt3kyLvUAL0g","The Search","The Search","NF","2019-05-30",248040,69,FALSE,NA,2019-12-12 22:26:39,"christian hip hop","NF Real Music",0.789,0.786,2,-4.788,1,0.297,0.596,0,0.0997,0.39,119.957,4,"The Search"
"2019","spotify:track:6UFEJuDXQMWhL5UH5f9fUR","Enemies (feat. DaBaby)","Hollywood's Bleeding","Post Malone;DaBaby","2019-09-06",196760,1,TRUE,NA,2019-12-12 22:26:39,NA,"Republic Records",0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,4,"Enemies (feat. DaBaby)"
"2019","spotify:track:4Tvw0lweq9l2JPQKFbpbBQ","Better When You're Gone","Better When You're Gone","David Guetta;Brooks;Loote","2019-02-08",192402,57,FALSE,NA,2019-12-12 22:26:39,"edm,future house","Parlophone (France)",0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,4,"Better When You're Gone"
"2019","spotify:track:7nHeBk3OsoBCLlQNpSxEgn","Face My Fears (Japanese Version)","Face My Fears","Hikaru Utada;Skrillex","2019-01-18",222017,41,FALSE,NA,2019-12-12 22:26:39,"j-pop,j-r&b,anime,dubstep,edm,electro,electronic","NITRON concepts",0.626,0.729,1,-6.785,0,0.102,0.0135,0,0.133,0.441,159.762,3,"Face My Fears (Japanese Version)"
"2019","spotify:track:1ZreCbCSHpRcvqYpXlxnYC","The Wolf","BOUNCE INTO THE MUSIC","SIAMES","2016-08-02",186945,65,FALSE,NA,2019-12-12 22:26:39,NA,"SIAMÉS",0.544,0.742,8,-5.117,1,0.0283,0.000633,0.000392,0.207,0.659,96.012,4,"The Wolf"
"2019","spotify:track:5519RhpzObr9Mn3iqoeodJ","Come and Get Your Love","The Essential Redbone","Redbone","2003-01-01",300200,59,FALSE,NA,2019-12-12 22:26:39,"native american music","Epic/Legacy",0.674,0.785,11,-6.126,0,0.0535,0.127,7.9e-05,0.0764,0.853,105.543,4,"Come and Get Your Love"
"2019","spotify:track:2LkaNhCrNVmcYgXJeLVmsw","The Sound of Silence","The Graduate","Simon & Garfunkel","1968-01-21",185440,0,FALSE,NA,2019-12-12 22:26:39,"folk rock,folk","Columbia",0.435,0.456,6,-10.305,1,0.0279,0.136,1.62e-06,0.124,0.529,107.529,4,"The Sound of Silence"
"2019","spotify:track:0ZDkMMdWTw9ykmmIGUVnrS","Zo Kan Het Dus Ook","Zo Kan Het Dus Ook","Maan","2019-07-12",154436,5,FALSE,NA,2019-12-12 22:26:39,"nederpop,hollands","8ball Music",0.579,0.671,6,-5.901,1,0.119,0.57,0,0.217,0.842,91.764,4,"Zo Kan Het Dus Ook"
"2019","spotify:track:1E1uGhNdBe6Dddbgs2KqtZ","Jumpsuit_2019","Trench","Twenty One Pilots","2018-10-05",238560,68,FALSE,NA,2019-12-12 22:26:39,NA,"Fueled By Ramen",0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,4,"Jumpsuit_2019"
"2019","spotify:track:1UH4viviUjZnS9aWgPGrk0","La vie en rose - Single Version","The Best Of The Decca Years Volume One: The Singer","Louis Armstrong","1989-01-01",204400,57,FALSE,NA,2019-12-12 22:26:39,"jazz,swing music,vocal jazz,big band","Geffen*",0.579,0.0766,0,-12.544,1,0.0582,0.866,0.00411,0.091,0.271,70.354,4,"La vie en rose - Single Version"
"2019","spotify:track:5ftdTvmQjjsL23t7jxADfI","Brazil","Brazil","Declan McKenna","2015-12-04",254305,57,FALSE,NA,2019-12-12 22:26:39,NA,"High Quality Popular Music",0.689,0.617,4,-5.196,1,0.029,0.0918,2.08e-05,0.0816,0.682,121.062,4,"Brazil"
"2019","spotify:track:6Zc5f20q7sOe1IC1c1jQvZ","Without Me (with Juice WRLD)","Without Me (with Juice WRLD)","Halsey;Juice WRLD","2019-01-09",228816,1,TRUE,NA,2019-12-12 22:26:39,"melodic rap,emo rap","Capitol Records",0.744,0.514,6,-6.103,1,0.0746,0.355,0,0.184,0.449,136.013,4,"Without Me (with Juice WRLD)"
"2019","spotify:track:5w9c2J52mkdntKOmRLeM2m","Con Calma","Con Calma","Daddy Yankee;Snow","2019-01-24",193226,81,FALSE,NA,2019-12-12 22:26:39,"reggaeton,latin","Craft Latino",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4,"Con Calma"
"2019","spotify:track:6iRXOuVt9bOdGr3nohzddj","RUNAWAY","RUNAWAY","half•alive","2019-06-13",161759,0,FALSE,NA,2019-12-12 22:26:39,NA,"half·alive/RCA Records",0.752,0.598,0,-5.617,0,0.0482,0.00368,0.00165,0.0651,0.592,131.967,4,"RUNAWAY"
"2019","spotify:track:7uH27oIt4a6cIFCA8ZPcyG","Baila Baila Baila","Baila Baila Baila","Ozuna","2019-01-05",158400,2,FALSE,NA,2019-12-12 22:26:39,"reggaeton,trap latino,latin,urbano latino","VP Records Corp/Dimelo Vi",0.816,0.754,11,-2.75,0,0.111,0.0361,0,0.217,0.533,99.966,4,"Baila Baila Baila"
"2019","spotify:track:6ho0GyrWZN3mhi9zVRW7xi","Losing It_2019","Losing It","FISHER","2018-07-13",248035,74,FALSE,NA,2019-12-12 22:26:39,"tech house,house","Fisher - Follow the FISH, LLC",0.76,0.964,2,-5.844,1,0.0577,0.00181,0.703,0.0975,0.643,125.003,4,"Losing It_2019"
"2019","spotify:track:3Gypwxzrov1uVkswB7sSSy","The Veldt - 8 Minute Edit","5 years of mau5","deadmau5;Chris James","2014-11-21",521916,30,FALSE,NA,2019-12-12 22:26:39,"edm,progressive house,dubstep","Virgin Records Ltd",0.742,0.625,9,-9.177,1,0.0322,0.159,0.443,0.0686,0.337,128.025,4,"The Veldt - 8 Minute Edit"
"2019","spotify:track:1Xi84slp6FryDSCbzq4UCD","Arcade","Arcade","Duncan Laurence","2019-03-07",183624,76,FALSE,NA,2019-12-12 22:26:39,NA,"Universal Music, a division of Universal International Music BV",0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,3,"Arcade"
"2019","spotify:track:3XVBdLihbNbxUwZosxcGuJ","If I Ain't Got You","The Diary Of Alicia Keys","Alicia Keys","2003-12-02",228706,84,FALSE,NA,2019-12-12 22:26:39,"r&b,neo soul","J Records",0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,3,"If I Ain't Got You"
"2019","spotify:track:6gzIcEUuswJQGfJNPYMjjv","Hard Work Pays Off","Future & Juice WRLD Present... WRLD ON DRUGS","Future;Juice WRLD","2018-10-19",224506,62,TRUE,NA,2019-12-12 22:26:39,"rap,melodic rap,emo rap","Epic/Freebandz/Grade A/Interscope",0.736,0.482,4,-8.242,1,0.196,0.327,0,0.229,0.608,140.064,4,"Hard Work Pays Off"
"2019","spotify:track:411fSfMfrNGxVsIGK3drHT","Herres","Herres","Sevn Alias","2019-05-02",173641,44,FALSE,NA,2019-12-12 22:26:39,NA,"1OAK Entertainment",0.851,0.865,1,-4.339,1,0.235,0.0109,0.00352,0.346,0.866,130.015,4,"Herres"
