Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0qRR9d89hIS0MHRkQ0ejxX,"Rich Girl","Bigger Than Both Of Us","Daryl Hall & John Oates",1976-08-01,142786,77,false,,2018-12-24T13:20:15Z,"yacht rock,soft rock","RCA Records Label",0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,4
spotify:track:2QsXx7k1no8naCHWPx1DGi,"Scream","Scream","TV Noise",2018-08-17,162656,13,false,,2018-12-24T13:20:15Z,"bass house","STMPD RCRDS",0.649,0.924,1,-3.422,1,0.0557,0.000648,0.299,0.101,0.691,128.02,4
spotify:track:3yJS9oU5yl72mI20sZ8cLe,"This Time (feat. Noctilucent)","Synapse EP","Murtagh;Noctilucent",2017-01-23,280923,0,false,,2018-12-24T13:20:15Z,"progressive house,chillstep","Tasty",0.37,0.68,7,-6.414,1,0.0391,0.416,0.00362,0.13,0.0355,131.894,4
spotify:track:28FGV3ORH14MYORd7s5dlU,"Not Alike (feat. Royce Da 5'9)","Kamikaze","Eminem;Royce Da 5'9""",2018-08-31,288086,61,true,,2018-12-24T13:20:15Z,"rap,hip hop","Eminem Catalog PS",0.904,0.756,10,-3.746,1,0.32,0.0692,0,0.339,0.342,140.005,4
spotify:track:1ml3DHDWKMYaAjWy1NI5n2,"Shine A Light","Shine A Light","Hardwell;Wildstylez;KiFi",2018-06-22,196216,0,false,,2018-12-24T13:20:15Z,"big room,edm,progressive house,electronica,hardstyle,frenchcore,hardcore","Revealed Recordings",0.538,0.758,9,-2.773,0,0.0378,0.223,0,0.251,0.25,147.804,4
spotify:track:4H0vmW05nwiAMO5k1tBeTE,"Dancing in the Moonlight 2","Old Friends","King Harvest",2013,184666,0,false,,2018-12-24T13:20:15Z,"","MondoTunes",0.734,0.578,0,-11.577,0,0.0374,0.295,0.0104,0.0763,0.929,131.04,4
spotify:track:7qf4uiDib5QRSFto3wHBS0,"On The Move","On The Move","CALVO",2018-06-22,155624,45,false,,2018-12-24T13:20:15Z,"future house","Armada Music",0.61,0.956,10,-3.926,0,0.0511,0.00526,0.642,0.0727,0.357,127.995,4
spotify:track:7dsOFVXYce81r76fUMzVUx,"Dessert - Remix","Dessert","Dawin;Silentó",2015-09-25,211240,0,false,,2018-12-24T13:20:15Z,"","Universal Music Group",0.865,0.802,6,-3.802,1,0.0479,0.0637,0.00000176,0.0669,0.701,97.004,4
spotify:track:3iLzyDMXB7QXX2RjtmJFOn,"Proxy","Proxy","Martin Garrix",2014-03-07,279384,52,false,,2018-12-24T13:20:15Z,"edm,progressive house,electronica","Spinnin' Records",0.682,0.698,0,-5.679,1,0.0335,0.0087,0.834,0.237,0.257,128.059,4
spotify:track:5Y7ztPw93VbAle55brM0jo,"M.M.I.X.","Mylo Xyloto","Coldplay",2011-10-24,48466,42,false,,2018-12-24T13:20:15Z,"","Parlophone UK",0.174,0.0613,2,-29.286,1,0.0538,0.939,0.867,0.095,0.154,126.857,3
spotify:track:7wBJfHzpfI3032CSD7CE2m,"STARGAZING","ASTROWORLD","Travis Scott",2018-08-03,270714,74,true,,2018-12-24T13:20:15Z,"rap","Cactus Jack / Epic",0.487,0.789,8,-3.69,1,0.044,0.00947,0.00000405,0.189,0.0564,150.007,4
spotify:track:08hm0V6cTsWDX62hW42sEv,"Sick Boy","Sick Boy","The Chainsmokers",2018-04-20,193893,0,false,,2018-12-24T13:20:15Z,"","Disruptor Records/Columbia",0.548,0.58,11,-7.524,0,0.121,0.104,0,0.127,0.462,180.066,4
spotify:track:707GEWZec9HHkbz7bycP65,"Blow Your Mind - Original Mix","Blow Your Mind","Tiësto;MOTi",2015-02-09,354933,0,false,,2018-12-24T13:20:15Z,"edm,trance,big room,house,future house","Musical Freedom",0.534,0.803,7,-2.16,1,0.0489,0.00362,0.825,0.102,0.0641,127.939,4
