Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4nGPkwJneWvC3ckbQvgEdJ,"One Tribe (Defqon.1 2019 Anthem)","One Tribe (Defqon.1 2019 Anthem)","Sefa",2019-05-17,273414,0,false,,1970-01-01T00:00:00Z,"frenchcore,hardstyle,hardcore,gabber,hardcore techno,speedcore","Q-dance Records",0.252,0.965,0,-3.599,1,0.438,0.299,0.0529,0.371,0.0424,189.081,4
spotify:track:0d28khcov6AiegSCpG5TuT,"Feel Good Inc.","Demon Days","Gorillaz;De La Soul",2005-05-23,222640,91,false,,1970-01-01T00:00:00Z,"jazz rap,east coast hip hop","Parlophone UK",0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4
spotify:track:3Ofmpyhv5UAQ70mENzB277,"Astronaut In The Ocean","Astronaut In The Ocean","Masked Wolf",2021-01-06,132780,71,true,,1970-01-01T00:00:00Z,"","Elektra (NEK)",0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,4
spotify:track:58TaFP5j5i9swOf584yon2,"HOUSTONFORNICATION","ASTROWORLD","Travis Scott",2018-08-03,217828,68,true,,1970-01-01T00:00:00Z,"rap","Cactus Jack / Epic",0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,4
spotify:track:7qwNSHctECC8wPqFwUZsGo,"Ik Leef M'n Eigen Leven","Met Heel Mijn Hart","Andre Hazes",1993-01-01,290666,53,false,,1970-01-01T00:00:00Z,"hollands,nederpop","Universal Music, a division of Universal International Music BV",0.481,0.281,0,-17.171,0,0.0279,0.466,0.00000165,0.116,0.247,93.773,4
spotify:track:3yHt2DUM0AhAs1olpPcm7s,"Hyperventilatie","De Nacht Is Van Ons","Antoon",2020-07-17,138653,10,false,,1970-01-01T00:00:00Z,"nederpop,hollands","Dreamteam",0.738,0.692,5,-7.934,1,0.0502,0.546,0.00715,0.231,0.593,112.979,4
spotify:track:4uoR6qeWeuL4Qeu2qJzkuG,"Hawái","Hawái","Maluma",2020-07-29,200197,68,false,,1970-01-01T00:00:00Z,"reggaeton,latin,urbano latino","Sony Music Latin",0.787,0.728,6,-3.455,0,0.389,0.189,0.0000229,0.0629,0.545,180.066,4
spotify:track:4AD2dterIUjNt1LFNI9Bvi,"He's a Pirate","Pirates Of The Caribbean Original Soundtrack","Klaus Badelt",2003-01-01,90426,63,false,,1970-01-01T00:00:00Z,"soundtrack","EMI Marketing",0.453,0.695,10,-10.953,1,0.0554,0.0223,0.962,0.117,0.126,70.425,4
spotify:track:27NovPIUIRrOZoCHxABJwK,"INDUSTRY BABY (feat. Jack Harlow)","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X;Jack Harlow",2021-07-23,212000,74,true,,1970-01-01T00:00:00Z,"","Columbia",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4
spotify:track:0VWLId2RwPCno9s1cJm2Vy,"Travesuras - Remix","Travesuras (Remix)","Nio Garcia;Casper Magico;Ozuna;Wisin & Yandel;Myke Towers;Flow La Movie",2021-03-11,324426,62,true,,1970-01-01T00:00:00Z,"reggaeton,trap latino,urbano latino,latin","Flow La Movie, Inc",0.739,0.788,1,-5.198,1,0.0731,0.0513,0,0.282,0.473,175.996,4
spotify:track:5J6CXHvsfRGyyCnQZmVPoE,"Poetic Justice","good kid, m.A.A.d city","Kendrick Lamar;Drake",2012,300160,66,true,,1970-01-01T00:00:00Z,"hip hop,west coast hip hop,rap","Aftermath",0.778,0.569,6,-9.985,0,0.378,0.158,0,0.246,0.642,135.958,4
spotify:track:3Sj4lCOlYVeHpkvuc9W5Vn,"Tokyo Drifting","Dreamland (+ Bonus Levels)","Glass Animals;Denzel Curry",2020-08-06,216821,0,true,,1970-01-01T00:00:00Z,"","Polydor Records",0.715,0.438,8,-9.874,0,0.0575,0.12,0.000139,0.107,0.418,128.905,4
spotify:track:0w0ZsbRUjoAONcoO85rPHt,"10 Keer","10 Keer","Jonna Fraser;Boef",2021-03-25,224140,30,true,,1970-01-01T00:00:00Z,"","Noah's Ark BV",0.602,0.755,2,-5.297,1,0.247,0.00758,0,0.1,0.549,131.054,5
