Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7g6hAuTCUIyC60CDVqIcY2,"A Kind Of Magic - Remastered 2011","Greatest Hits II (Remastered)","Queen",1991-10-28,262253,41,false,,2019-12-12T22:26:39Z,"classic rock,rock,glam rock","EMI",0.672,0.773,9,-6,1,0.036,0.016,0.00101,0.171,0.692,130.116,4
spotify:track:0BD9XqvXSSxlHsdBlLKhqA,"Feblu","EXPEDITion Vol. 7: Moonloops","Flughand",2016-02-26,93635,1,false,,2019-12-12T22:26:39Z,"lo-fi beats,lo-fi,lo-fi hip hop,jazz beats","VinDig",0.769,0.277,10,-8.375,1,0.095,0.897,0.862,0.118,0.641,80.951,4
spotify:track:04LCCxG3pbOYeENiyUc7Xb,"Black Rover","ウララ","VK Blanka",2018-04-18,208299,57,false,,2019-12-12T22:26:39Z,"anime,j-pop,j-rock","avex trax",0.599,0.932,11,-5.621,1,0.0407,0.00218,0,0.143,0.539,102.071,4
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,"MIDDLE CHILD","MIDDLE CHILD","J. Cole",2019-01-23,213593,79,true,,2019-12-12T22:26:39Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
spotify:track:7GArzm7xDTLNRZy7hChlqC,"November","November","Dontcry;Nokiaa;No Sugar No Calories",2018-11-15,73846,17,false,,2019-12-12T22:26:39Z,"lo-fi,lo-fi hip hop,lo-fi beats","Joeri Ritzen Records",0.746,0.278,0,-12.878,1,0.238,0.891,0.904,0.0817,0.613,78.04,4
spotify:track:2RycgtfFQZOPgEGrzBGE0j,"Getsomerest/sleepwell","Quickly Quickly, Vol. 1","quickly, quickly",2017-04-16,332173,46,false,,2019-12-12T22:26:39Z,"lo-fi,lo-fi beats,lo-fi hip hop","669446 Records DK",0.637,0.394,7,-13.536,1,0.286,0.605,0.305,0.0968,0.361,132.015,4
spotify:track:3ZQgFtjJtmvUZZ8K5OBqIN,"Chlorine - Alternative Mix","Chlorine (Alternative Mix)","Twenty One Pilots",2019-02-08,191140,46,false,,2019-12-12T22:26:39Z,"","Fueled By Ramen",0.747,0.743,10,-5.814,0,0.0443,0.0587,0.0164,0.364,0.672,90.035,4
spotify:track:5x6UGX0Rial4wHGq66yw1M,"Lekker He","Lekker He","Poke",2018-08-03,145681,44,true,,2019-12-12T22:26:39Z,"moombahton","Top Notch Music BV",0.805,0.714,1,-4.924,1,0.226,0.0421,0.0000379,0.399,0.444,100.176,4
spotify:track:4j3GWI86JvSaF0BLdmgcfF,"Summertime Magic","Summer Pack","Childish Gambino",2018-07-11,213600,59,false,,2019-12-12T22:26:39Z,"","Wolf+Rothstein/RCA Records",0.76,0.579,0,-7.374,1,0.0567,0.0127,0.00344,0.106,0.129,100.011,4
spotify:track:2xLMifQCjDGFmkHkpNLD9h,"SICKO MODE","ASTROWORLD","Travis Scott",2018-08-03,312820,83,true,,2019-12-12T22:26:39Z,"rap","Cactus Jack / Epic",0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4
