Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5kVZxyMY1gfdCLiChsfjn1,"Yo No Soy Celoso","Un Verano Sin Ti","Bad Bunny",2022-05-06,230704,79,true,,1970-01-01T00:00:00Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.872,0.588,0,-6.276,1,0.0492,0.275,0,0.17,0.93,142.004,4
spotify:track:4Nld1UyJdPQUCZTkzlgyL7,"Simple String","Simple String","Ben Gerrans;Dominik Dale",2022-06-03,326929,5,false,,1970-01-01T00:00:00Z,"","Zealous Label",0.496,0.676,10,-8.847,0,0.0496,0.00225,0.0301,0.314,0.0699,126.953,4
spotify:track:71rR2uGHwWvDfU9HZXUyQy,"Hera","Hypnos","HI-LO;Oliver Heldens",2021-11-05,335586,29,false,,1970-01-01T00:00:00Z,"techno,future house,house,acid techno","Drumcode",0.397,0.817,1,-7.177,1,0.0611,0.0355,0.808,0.201,0.106,129.903,4
spotify:track:54nYH7tIpCv8g3PDuYOunA,"Formula 1 Theme - Hardstyle Version","Formula 1 Theme (Hardstyle Version)","TCM",2022-03-18,175304,39,false,,1970-01-01T00:00:00Z,"hardstyle","For The Crown",0.384,0.818,1,-5.757,0,0.0444,0.0371,0.000553,0.121,0.23,149.875,4
spotify:track:41oY4WCTj5kccfesTVFnvN,"Tarot","Un Verano Sin Ti","Bad Bunny;JHAYCO",2022-05-06,237894,81,true,,1970-01-01T00:00:00Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.795,0.684,11,-3.971,0,0.0419,0.0225,0,0.658,0.419,114.011,4
spotify:track:2r9ShGMVZNZ4yzIkku3Awk,"Let You Go","ALWAYS STRIVE AND PROSPER","A$AP Ferg",2016-06-22,196000,53,true,,1970-01-01T00:00:00Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.738,0.769,1,-5.504,1,0.194,0.549,0.00000384,0.169,0.599,98.942,4
spotify:track:6Uj1ctrBOjOas8xZXGqKk4,"Woman","Planet Her","Doja Cat",2021-06-25,172626,85,true,,1970-01-01T00:00:00Z,"","Kemosabe Records/RCA Records",0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
spotify:track:7N31Y7XEzOvDzKuFkCgDon,"Wonder Woman's Wrath","Wonder Woman (Original Motion Picture Soundtrack)","Rupert Gregson-Williams",2017-06-02,246480,48,false,,1970-01-01T00:00:00Z,"score,soundtrack","WaterTower Music",0.171,0.632,9,-12.915,1,0.0568,0.0864,0.785,0.123,0.0379,158.297,1
spotify:track:0wihfILRNOwE2156Shezc8,"Agosto","Un Verano Sin Ti","Bad Bunny",2022-05-06,139041,77,true,,1970-01-01T00:00:00Z,"reggaeton,trap latino,latin,urbano latino","Rimas Entertainment LLC",0.849,0.584,1,-8.195,0,0.115,0.0929,0.00000618,0.492,0.724,115.018,4
spotify:track:1ZgBI28HHFtHDf0l0fchoQ,"Saxsex","Saxsex","LouiVos",2020-12-29,156000,32,false,,1970-01-01T00:00:00Z,"","Dirty Drip Entertainment",0.884,0.396,4,-10.198,0,0.142,0.07,0.00823,0.0991,0.437,94.014,4
spotify:track:3DarAbFujv6eYNliUTyqtz,"Kiss Me More (feat. SZA)","Planet Her","Doja Cat;SZA",2021-06-25,208666,85,true,,1970-01-01T00:00:00Z,"r&b","Kemosabe Records/RCA Records",0.764,0.705,8,-3.463,1,0.0284,0.259,0.0000892,0.12,0.781,110.97,4
spotify:track:2P7Vn6uJ9hRKTJVYMmjppN,"Alive Again","Alive Again","David Guetta;MORTEN;Roland Clark",2021-12-03,212160,39,false,,1970-01-01T00:00:00Z,"edm","Musical Freedom",0.585,0.806,5,-5.565,1,0.193,0.219,0.0451,0.344,0.0876,124.922,4
spotify:track:1mRSA7bk3iEvAyKLXHL7bi,"Enta","Arab Trap - EP.1","DJ KABOO",2020-05-17,188665,40,false,,1970-01-01T00:00:00Z,"","DJ KABOO",0.658,0.786,2,-6.414,1,0.0939,0.00367,0.104,0.0912,0.649,170.026,4
spotify:track:3I6BkHyFTFuSFkuItDJstN,"Halo Theme Gungnir Mix","Halo 2 Anniversary (Original Soundtrack)","Paul Lipson;Lennie Moore;Tom Salta;Brian Trifon;Brian Lee White;Steve Vai",2014-11-11,255893,45,false,,1970-01-01T00:00:00Z,"soundtrack","Halo Studios",0.195,0.846,4,-9.812,0,0.121,0.00185,0.845,0.123,0.0647,187.401,3
spotify:track:4SArfYG88J75TwixvfACPF,"Let A Little Light In - RobbieG Remix","Let A Little Light In (RobbieG Remix)","Everyone You Know;RobbieG",2020-11-27,215721,35,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.661,0.789,3,-4.962,0,0.0731,0.32,0.000184,0.125,0.544,120.952,4
